date,protocol,symbol,avg_supply_apy,avg_borrow_apy,avg_utilization,close_supply_usd,close_borrows_usd,close_liquidity_usd,close_price
2026-06-01,scallop,wUSDT,1.999348512227139,6.596961203695106,38.73190243568889,73706.43255700704,28547.9035468068,45158.52901020025,0.99857107
2026-06-01,suilend,AUSD,0.07025388242652585,4.158386005270763,2.111813403610166,1684600.045514152,35575.60955839083,1649024.435955762,0.99954559
2026-06-01,suilend,BTC,0.127498327497507,0.7984307343079516,19.96076835769879,2608105.467937207,520597.890979422,2087507.576957785,73861.78
2026-06-01,suilend,COIN,1.2915209140549,8.120574074658556,21.20574074658557,655120.4870373738,138923.1520589142,516197.3349784596,82.84262783
2026-06-01,suilend,DEEP,0.2788631067576107,27.19715550776707,1.464770338511382,9748844.775302121,142798.186616142,9606046.58868598,0.02876504000000001
2026-06-01,suilend,ETH,0.04153041257002395,1.116264991120967,4.650599644838658,5081901.514273016,236338.8937738313,4845562.620499184,2013.78518281
2026-06-01,suilend,LBTC,0,3,0,3689206.097304667,0,3689206.097304667,73861.78
2026-06-01,suilend,SEND,0.001174971666877778,50.00125327169754,0.00313317924384335,556843.5730256308,17.44690725071475,556826.1261183801,0.05649535
2026-06-01,suilend,SUI,1.958433375884008,5.244705110321537,46.67644163705761,49296105.67548716,23009667.99496101,26286437.68052615,0.89831116
2026-06-01,suilend,USDC,3.77620351945951,6.384817794914037,73.92935164233516,34222452.39403444,25300437.17101647,8922015.223017976,0.9996834
2026-06-01,suilend,USDSUI,0.2931611114060413,4.217234419979962,8.689376799198484,10571751.33852431,918619.3080786868,9653132.030445624,0.99954559
2026-06-01,suilend,USDT,3.758283539686938,6.91994161369704,67.8886425184562,2653416.70951565,1801368.584448063,852048.1250675872,0.9985727400000002
2026-06-01,suilend,WAL,2.017332721025439,24.67229210066266,11.68073025165666,3031182.111660552,354064.2058995392,2677117.905761013,0.05748622
2026-06-01,suilend,WBTC,0.06921578907968409,0.5882847485685996,14.70711871421499,4222872.697633008,621062.9007910596,3601809.796841949,73861.78
2026-06-01,suilend,WETH,13.88433844658979,279.6807683430117,99.28704450326356,1052.733077401372,1045.227559060076,7.505518341295667,2013.78518281
2026-06-01,suilend,XBTC,0.3051477546849013,1.275717324352384,31.89293310880961,4370668.109983189,1393934.256725012,2976733.853258177,73861.78
2026-06-01,suilend,sSUI,0,0,0,51965769.39786275,0,51965769.39786275,0.9175988528578923
2026-06-01,suilend,wUSDC,223.8922384556722,283.2333030118299,98.81087255403048,42958.76697761592,42447.932489035,510.834488580918,0.9996834
2026-06-01,suilend,wUSDT,0.512053193068927,9.88505551758078,51.80074023441039,20853.93849442535,10802.49450814099,10051.44398628436,0.9985727400000002
2026-06-02,alphalend,ALPHA,1.360254574372891e-13,0.000001374497167842405,0.00001099597734273924,7741780.615248707,0.8512844423773266,7741779.763964265,0.8512844423773266
2026-06-02,alphalend,BLUE,0.9906051654401509,1.880924132137626,65.83234462481691,749695.1111382295,493541.8691999234,256153.2419383061,0.01458901796244145
2026-06-02,alphalend,BTC,0.7516156514084201,1.582840960012955,59.35653600048582,254331.1802706656,150962.1785778181,103369.0016928475,71017.2589949442
2026-06-02,alphalend,BTCVC,0,20,0,3902232.258475907,0,3902232.258475907,71143.70858165
2026-06-02,alphalend,DEEP,4.942854161010217,11.82642726617788,55.72665409720333,5002529.624870105,2787742.380161487,2214787.244708618,0.0277487370727155
2026-06-02,alphalend,EBTC,3.971191873027326e-7,0.007045558772222511,0.007045558772222511,816333.139450798,57.51523111713512,816275.6242196809,73853.93776999
2026-06-02,alphalend,EEARN,0,0,0,1193362.864997827,0,1193362.864997827,1.018484520866448
2026-06-02,alphalend,EGUSDC,0.0008892393493952522,0.1380403162688805,0.805235178235136,1545718.631072812,12446.67017393286,1533271.960898879,1.058681396
2026-06-02,alphalend,ESUI,8.59720653820615e-14,0.000003278186720239969,0.00000327818672023997,4716514.310172422,0.1546161457742901,4716514.155556276,0.89810970654077
2026-06-02,alphalend,ETHIRD,0,0,0,7035114.109607191,0,7035114.109607191,1.039784739925586
2026-06-02,alphalend,IKA,0.006849892209984556,1.689414618783747,0.6757658475134987,372115.9178551284,2514.632286026343,369601.285569102,0.002514878551268662
2026-06-02,alphalend,STSUI,0.552088758190848,3.015497737604245,21.53926955431604,6471353.532294034,1393882.281133564,5077471.251160469,0.9022425626929703
2026-06-02,alphalend,SUI,4.143639490623389,7.499907134361636,64.99907134361635,13425026.4602876,8726142.526821708,4698883.933465891,0.8731807014161038
2026-06-02,alphalend,TBTC,0.3981066495089249,0.9107078857370202,54.64247314422121,3279041.944578134,1791749.613953856,1487292.330624278,71090.0015576939
2026-06-02,alphalend,USDC,9.082091411541446,12.45839178557915,85.76398630929857,33728799.9743537,28927163.39229541,4801636.582058292,0.9996479817609654
2026-06-02,alphalend,USDSUI,0.5787370225923658,3.928484093022365,19.64242046511183,9078580.916485159,1783253.035881418,7295327.88060374,1.000938670189581
2026-06-02,alphalend,USDT,5.352420910854681,9.718769812180007,64.79179874786672,6326363.01198066,4098964.390781989,2227398.621198671,0.9991384507740241
2026-06-02,alphalend,WAL,1.252261382164808,5.778722770450943,28.89361385225471,5239739.583744948,1513950.122191004,3725789.461553944,0.0567072983766067
2026-06-02,alphalend,WBTC,0.2362061655637472,1.291254289159773,21.52090481932954,5743894.325954815,1236138.030811606,4507756.29514321,71005.44478351888
2026-06-02,alphalend,XAUM,0.9017674126940868,3.210282431178357,40.12853038972946,1578710.656022226,633513.3853677763,945197.2706544497,4497.809447479722
2026-06-02,alphalend,XBTC,4.689040416861842,6.159231995713558,95.16284701008833,7587201.06341992,7220196.540330093,367004.5230898271,71208.87926640549
2026-06-02,bucket,BKT-AF-AFSUI-SUI,0,0,0,1.363919313392655,0,1.363919313392655,1
2026-06-02,bucket,BKT-KRIYA-FOUNTAIN-1,0,0,0,1.889912286427884,0,1.889912286427884,1
2026-06-02,bucket,BKT-PSM-BLUEFIN_STABLE_LP,0,0,0,140999.6909777821,0,140999.6909777821,1
2026-06-02,bucket,BKT-PSM-BUCKETUS,0,0,0,968635.9745236965,0,968635.9745236965,1
2026-06-02,bucket,BKT-PSM-CETABLE,0,0,0,0.237866257673406,0,0.237866257673406,1
2026-06-02,bucket,BKT-PSM-FDUSD,0,0,0,0.07018117502615301,0,0.07018117502615301,1
2026-06-02,bucket,BKT-PSM-STAPEARL,0,0,0,0.05955925411967704,0,0.05955925411967704,1
2026-06-02,bucket,BKT-PSM-USDC_CIRCLE,0,0,0,59507.47669789808,0,59507.47669789808,1
2026-06-02,bucket,BKT-PSM-USDC_WORMHOLE,0,0,0,1.591484276007105,0,1.591484276007105,1
2026-06-02,bucket,BKT-PSM-USDT_WORMHOLE,0,0,0,0.1211162377185756,0,0.1211162377185756,1
2026-06-02,bucket,BKT-SAVE-AFSUI_S,0,0,0,1648573.286815546,0,1648573.286815546,1
2026-06-02,bucket,BKT-SAVE-HASUI_NAVI_POND,0,0,0,1.059878071651924,0,1.059878071651924,1
2026-06-02,bucket,BKT-SAVE-HASUI_S,0,0,0,2827606.45728713,0,2827606.45728713,1
2026-06-02,bucket,BKT-SAVE-NAVI_STSUI,0,0,0,788062.8587501724,0,788062.8587501724,1
2026-06-02,bucket,BKT-SAVE-NAVI_VSUI,0,0,0,0.8053822563478263,0,0.8053822563478263,1
2026-06-02,bucket,BKT-SAVE-SUI_NAVI_POND,0,0,0,1158593.166262307,0,1158593.166262307,1
2026-06-02,bucket,BKT-SAVE-VSUI_S,0,0,0,1742162.303441598,0,1742162.303441598,1
2026-06-02,bucket,BKT-SCOIN-NAVI_CIRCLE_USDC,0,0,0,0.7062043151314757,0,0.7062043151314757,1
2026-06-02,bucket,BKT-SCOIN-NAVI_SUI_BRIDGE_USDT,0,0,0,19234.08962973608,0,19234.08962973608,1
2026-06-02,bucket,BKT-SCOIN-SCALLOP_CIRCLE_USDC,0,0,0,0.9647885090281856,0,0.9647885090281856,1
2026-06-02,bucket,BKT-SCOIN-SCALLOP_SUI_BRIDGE_USDT,0,0,0,0.3027188533824522,0,0.3027188533824522,1
2026-06-02,bucket,BKT-SCOIN-SCALLOP_USDC,0,0,0,0.5510838288147945,0,0.5510838288147945,1
2026-06-02,bucket,BKT-SCOIN-SCALLOP_USDT,0,0,0,0.1965176791884956,0,0.1965176791884956,1
2026-06-02,bucket,PSM-BUCK,0,0,0,2108246.319383516,2110372.621113,2108246.319383516,0.9989924519925002
2026-06-02,bucket,PSM-USDC,0,0,0,404219.699971819,404346.01635,404219.699971819,0.9996876032579195
2026-06-02,bucket,PSM-USDSUI,0,0,0,50694.89250088599,50647.351342,50694.89250088599,1.000938670189581
2026-06-02,bucket,PSM-USDT,0,0,0,0,0,0,0.9991215848390256
2026-06-02,bucket,SAVING-USDB,0,0,0,9426138.482511,0,9426138.482511,1
2026-06-02,bucket,SUI,0,8,90.88793703666667,43110.00756926708,27266.381111,2733.618889000001,0.872200143682991
2026-06-02,bucket,V1-AF_LP,0,0,0,0,0,0,0
2026-06-02,bucket,V1-BTC,0,0,1.117978172774962e-9,805.0246614082694,9e-9,805.0246613992693,71017.2589949442
2026-06-02,bucket,V1-CETUS,0,0,42.49236590949669,23.10565839028918,9.818140909,13.28751748128918,0.02310565839028918
2026-06-02,bucket,V1-COIN,0,0,0.06801227565456916,87.22714796279226,3e-9,87.22714795979226,0.9990121557835597
2026-06-02,bucket,V1-ETH,0,0,44.11838842559552,141.2009905417553,62.295601468,78.90538907375532,1997.794101904545
2026-06-02,bucket,V1-HAEDAL,0,0,100,41.6219074337619,50.493491719,0,0.02724385179858419
2026-06-02,bucket,V1-LBTC,0,0,34.25456252978783,1248.309846652269,427.603076987,820.7067696652688,71383.06071842648
2026-06-02,bucket,V1-LP_TOKEN,0,0,0,0,1487.982953506,0,0
2026-06-02,bucket,V1-MSUI,0,0,53.60614506487806,89.16112079343515,47.795839754,41.36528103943515,0.9038701671139884
2026-06-02,bucket,V1-MUSD,0,0,69.73437276203832,72.38952359442499,50.480380224,21.90914337042499,0.9976845383966021
2026-06-02,bucket,V1-NAVX,0,0,81.3611303027496,64.98283570823651,52.870769635,12.11206607323651,0.009144345296881105
2026-06-02,bucket,V1-SCA,0,0,82.58061024363685,2258.444463277272,1865.037219788,393.4072434892717,0.01946361394354327
2026-06-02,bucket,V1-SCALLOP_DEEP,0,0,9.762891630409184,13901.42942067173,1357.181489418,12544.24793125373,0.0351539460671851
2026-06-02,bucket,V1-SCALLOP_SB_ETH,0,0,30.56898235599508,161.9807695406947,49.515872861,112.4648966796947,2137.176999460163
2026-06-02,bucket,V1-SCALLOP_SB_USDT,0,0,66.35656941480468,530.093926006249,351.752143974,178.3417820322491,1.127461713311193
2026-06-02,bucket,V1-SCALLOP_SCA,0,0,68.90198521725503,234.3491325668842,161.471204678,72.87792788888424,0.0259324648314665
2026-06-02,bucket,V1-SCALLOP_SUI,0,0,48.93150080940325,94161.56023702986,46074.664609529,48086.89562750086,0.9644412785534544
2026-06-02,bucket,V1-SCALLOP_USDC,0,0,52.18538198560324,13292.64147461009,6936.815729502,6355.825745108091,1.125727060729711
2026-06-02,bucket,V1-SCALLOP_WAL,0,0,46.54101751241272,5282.070232345804,2458.329231854,2823.741000491804,0.0830668551653461
2026-06-02,bucket,V1-SCALLOP_WORMHOLE_USDC,0,0,67.46233248217531,643.1872988717757,433.909154048,209.2781448237757,1.158481199628117
2026-06-02,bucket,V1-SCALLOP_WORMHOLE_USDT,0,0,52.67095662964712,2094.678343373752,1103.287121769,991.3912216047524,1.172181381501917
2026-06-02,bucket,V1-STSUI,0,0,79.08791900426908,45.909468795152,36.308843496,9.600625299152,0.9022425626929703
2026-06-02,bucket,V1-SUI,0,0,13.90337577616087,0,3017.794346294,0,0
2026-06-02,bucket,V1-TBTC,0,0,82.5865762810908,348.6726762953741,287.95682578,60.71585051537414,70946.44238794572
2026-06-02,bucket,V1-TLP,0,0,0,0,12494.869472018,0,0
2026-06-02,bucket,V1-USDY,0,0,73.76229449111923,855.9964368299567,631.402612568,224.5938242619567,1.126799568705082
2026-06-02,bucket,V1-WAL,0,0,76.27008273429739,66322.2342161053,50584.022907858,15738.21130824729,0.05706688655185598
